,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
199,1699527506,1.0,0.0,0.0,0.0,0.0,83.98266666665828,0.0,0.0,1.7420000000032303,1.0,all containers
200,1699527509,1.0,0.0,0.0,0.0,0.0,82.05299999998533,0.0,0.0,1.002666666667217,1.0,all containers
201,1699527512,1.0,0.0,0.0,0.0,0.0,84.54299999999057,0.0,0.0,2.0196666666694725,1.0,all containers
202,1699527515,1.0,0.0,0.0,0.0,0.0,81.457999999989,0.0,0.0,1.0983333333376137,1.0,all containers
203,1699527518,1.0,0.0,0.0,0.0,0.0,83.4056666666535,0.0,0.0,1.739000000001404,1.0,all containers
204,1699527521,1.0,69946.66666666667,0.0,16000.0,53946.66666666667,62.65366666665553,0.0,0.0,0.7803333333383122,1.0,all containers
205,1699527524,1.0,162855.33333333334,0.0,33262.66666666667,129586.33333333333,2.242999999987667,0.0,0.0,1.2466666666635717,1.0,all containers
206,1699527527,1.0,0.0,0.0,0.0,0.0,1.5723333333250267,0.0,0.0,0.7093333333323244,1.0,all containers
207,1699527530,1.0,0.0,0.0,0.0,0.0,1.9076666666563327,0.0,0.0,1.1106666666746605,1.0,all containers
208,1699527533,1.0,0.0,0.0,0.0,0.0,2.104333333321854,0.0,0.0,1.1576666666660458,1.0,all containers
209,1699527536,1.0,368948.3333333333,648533.3333333334,152367.3333333333,216587.33333333334,34.86933333332126,0.0,0.0,2.624666666670244,1.0,all containers
210,1699527539,1.0,0.0,0.0,0.0,0.0,79.18266666665536,0.0,0.0,0.11066666666496872,1.0,all containers
211,1699527542,1.0,0.0,0.0,0.0,0.0,84.28966666665411,0.0,0.0,1.9136666666697053,1.0,all containers
212,1699527545,1.0,0.0,0.0,0.0,0.0,81.55766666665536,0.0,0.0,0.9636666666726157,1.0,all containers
